ID,num_of_leaves,model,non_binary_prob,planted,remove_extinct,rescale_to_height,dupl_rate,loss_rate,hgt_rate,prohibit_extinction,replace_prob
P5_0709,37,innovation,0.485323020645647,True,False,1,1,1,1,per_family,1
P5_0710,18,innovation,0.009779285246858,True,False,1,1,1,1,per_family,1
P5_0711,12,innovation,0.033839511509557,True,False,1,1,1,1,per_family,1
P5_0712,29,innovation,0.282596872786553,True,False,1,1,1,1,per_family,1
P5_0713,24,innovation,0.076075474415169,True,False,1,1,1,1,per_family,1
P5_0714,18,innovation,0.319617529518944,True,False,1,1,1,1,per_family,1
P5_0715,30,innovation,0.080231997745776,True,False,1,1,1,1,per_family,1
P5_0716,49,innovation,0.465238322727484,True,False,1,1,1,1,per_family,1
P5_0717,26,innovation,0.226671918152825,True,False,1,1,1,1,per_family,1
P5_0718,15,innovation,0.262068667710979,True,False,1,1,1,1,per_family,1
P5_0719,32,innovation,0.143628679042608,True,False,1,1,1,1,per_family,1
P5_0720,25,innovation,0.254808915528893,True,False,1,1,1,1,per_family,1
P5_0721,38,innovation,0.00597376124746,True,False,1,1,1,1,per_family,1
P5_0722,17,innovation,0.3382299503899,True,False,1,1,1,1,per_family,1
P5_0723,39,innovation,0.292244761653626,True,False,1,1,1,1,per_family,1
P5_0724,37,innovation,0.231827586337209,True,False,1,1,1,1,per_family,1
P5_0725,26,innovation,0.314921258730586,True,False,1,1,1,1,per_family,1
P5_0726,28,innovation,0.389819313040558,True,False,1,1,1,1,per_family,1
P5_0727,18,innovation,0.363063463560743,True,False,1,1,1,1,per_family,1
P5_0728,39,innovation,0.432857852786069,True,False,1,1,1,1,per_family,1
P5_0729,46,innovation,0.334945970857247,True,False,1,1,1,1,per_family,1
P5_0730,39,innovation,0.323674209653586,True,False,1,1,1,1,per_family,1
P5_0731,40,innovation,0.273699660857802,True,False,1,1,1,1,per_family,1
P5_0732,31,innovation,0.145221294505333,True,False,1,1,1,1,per_family,1
P5_0733,23,innovation,0.299364576023391,True,False,1,1,1,1,per_family,1
P5_0734,16,innovation,0.466848173033271,True,False,1,1,1,1,per_family,1
P5_0735,11,innovation,0.28547065994073,True,False,1,1,1,1,per_family,1
P5_0736,11,innovation,0.347541838359528,True,False,1,1,1,1,per_family,1
P5_0737,20,innovation,0.191518748719903,True,False,1,1,1,1,per_family,1
P5_0738,49,innovation,0.421058104864798,True,False,1,1,1,1,per_family,1
P5_0739,41,innovation,0.478480658792505,True,False,1,1,1,1,per_family,1
P5_0740,38,innovation,0.209401898564309,True,False,1,1,1,1,per_family,1
P5_0741,19,innovation,0.415097843306198,True,False,1,1,1,1,per_family,1
P5_0742,36,innovation,0.124719664347023,True,False,1,1,1,1,per_family,1
P5_0743,17,innovation,0.253144082275542,True,False,1,1,1,1,per_family,1
P5_0744,17,innovation,0.313822068681286,True,False,1,1,1,1,per_family,1
P5_0745,34,innovation,0.130743813722907,True,False,1,1,1,1,per_family,1
P5_0746,48,innovation,0.025236214764202,True,False,1,1,1,1,per_family,1
P5_0747,47,innovation,0.158358600707222,True,False,1,1,1,1,per_family,1
P5_0748,15,innovation,0.365078171022971,True,False,1,1,1,1,per_family,1
P5_0749,47,innovation,0.351223775978963,True,False,1,1,1,1,per_family,1
P5_0750,37,innovation,0.009145189859439,True,False,1,1,1,1,per_family,1
P5_0751,30,innovation,0.107903807566642,True,False,1,1,1,1,per_family,1
P5_0752,42,innovation,0.464478390111616,True,False,1,1,1,1,per_family,1
P5_0753,46,innovation,0.328940565826178,True,False,1,1,1,1,per_family,1
P5_0754,44,innovation,0.370994280674361,True,False,1,1,1,1,per_family,1
P5_0755,27,innovation,0.418641004369255,True,False,1,1,1,1,per_family,1
P5_0756,28,innovation,0.215680359335807,True,False,1,1,1,1,per_family,1
P5_0757,47,innovation,0.290961690055888,True,False,1,1,1,1,per_family,1
P5_0758,40,innovation,0.37945632676335,True,False,1,1,1,1,per_family,1
P5_0759,35,innovation,0.272993630453866,True,False,1,1,1,1,per_family,1
P5_0760,36,innovation,0.116412857048704,True,False,1,1,1,1,per_family,1
P5_0761,14,innovation,0.424159129324786,True,False,1,1,1,1,per_family,1
P5_0762,22,innovation,0.419190968242093,True,False,1,1,1,1,per_family,1
P5_0763,42,innovation,0.143050839235155,True,False,1,1,1,1,per_family,1
P5_0764,35,innovation,0.49700950619238,True,False,1,1,1,1,per_family,1
P5_0765,13,innovation,0.304286266736659,True,False,1,1,1,1,per_family,1
P5_0766,25,innovation,0.194273477929596,True,False,1,1,1,1,per_family,1
P5_0767,43,innovation,0.175061289659554,True,False,1,1,1,1,per_family,1
P5_0768,11,innovation,0.37723065706846,True,False,1,1,1,1,per_family,1
P5_0769,47,innovation,0.435498786836856,True,False,1,1,1,1,per_family,1
P5_0770,43,innovation,0.118082417175312,True,False,1,1,1,1,per_family,1
P5_0771,10,innovation,0.077463882403853,True,False,1,1,1,1,per_family,1
P5_0772,12,innovation,0.210015941975311,True,False,1,1,1,1,per_family,1
P5_0773,28,innovation,0.207237915107545,True,False,1,1,1,1,per_family,1
P5_0774,32,innovation,0.006655641475588,True,False,1,1,1,1,per_family,1
P5_0775,22,innovation,0.359300117612238,True,False,1,1,1,1,per_family,1
P5_0776,21,innovation,0.346587125700552,True,False,1,1,1,1,per_family,1
P5_0777,23,innovation,0.44856063596667,True,False,1,1,1,1,per_family,1
P5_0778,11,innovation,0.420527366353719,True,False,1,1,1,1,per_family,1
P5_0779,37,innovation,0.060271922581799,True,False,1,1,1,1,per_family,1
P5_0780,47,innovation,0.130279880238423,True,False,1,1,1,1,per_family,1
P5_0781,26,innovation,0.010324378356316,True,False,1,1,1,1,per_family,1
P5_0782,11,innovation,0.494763960413657,True,False,1,1,1,1,per_family,1
P5_0783,43,innovation,0.215199521005931,True,False,1,1,1,1,per_family,1
P5_0784,14,innovation,0.011694342169491,True,False,1,1,1,1,per_family,1
P5_0785,44,innovation,0.367314359067744,True,False,1,1,1,1,per_family,1
P5_0786,25,innovation,0.091111727853138,True,False,1,1,1,1,per_family,1
P5_0787,39,innovation,0.470392450710513,True,False,1,1,1,1,per_family,1
P5_0788,26,innovation,0.345542195112175,True,False,1,1,1,1,per_family,1
P5_0789,19,innovation,0.166431391965434,True,False,1,1,1,1,per_family,1
P5_0790,32,innovation,0.236671315919707,True,False,1,1,1,1,per_family,1
P5_0791,11,innovation,0.295583254513443,True,False,1,1,1,1,per_family,1
P5_0792,44,innovation,0.239845529991804,True,False,1,1,1,1,per_family,1
P5_0793,46,innovation,0.053807094792802,True,False,1,1,1,1,per_family,1
P5_0794,45,innovation,0.458199501652967,True,False,1,1,1,1,per_family,1
P5_0795,45,innovation,0.247455509475982,True,False,1,1,1,1,per_family,1
P5_0796,24,innovation,0.116788317809755,True,False,1,1,1,1,per_family,1
P5_0797,15,innovation,0.428278003998007,True,False,1,1,1,1,per_family,1
P5_0798,23,innovation,0.365292584889492,True,False,1,1,1,1,per_family,1
P5_0799,27,innovation,0.118209827719021,True,False,1,1,1,1,per_family,1
P5_0800,44,innovation,0.307803582017802,True,False,1,1,1,1,per_family,1
P5_0801,14,innovation,0.11544621957883,True,False,1,1,1,1,per_family,1
P5_0802,42,innovation,0.088740785575797,True,False,1,1,1,1,per_family,1
P5_0803,44,innovation,0.441784556516183,True,False,1,1,1,1,per_family,1
P5_0804,41,innovation,0.191186970622991,True,False,1,1,1,1,per_family,1
P5_0805,45,innovation,0.451893924777684,True,False,1,1,1,1,per_family,1
P5_0806,41,innovation,0.127586606949571,True,False,1,1,1,1,per_family,1
P5_0807,22,innovation,0.377725941844444,True,False,1,1,1,1,per_family,1
P5_0808,10,innovation,0.04271896387304,True,False,1,1,1,1,per_family,1
P5_0809,35,innovation,0.19488877518116,True,False,1,1,1,1,per_family,1
P5_0810,25,innovation,0.071948997962579,True,False,1,1,1,1,per_family,1
P5_0811,21,innovation,0.230833996474768,True,False,1,1,1,1,per_family,1
P5_0812,16,innovation,0.382603846156118,True,False,1,1,1,1,per_family,1
P5_0813,28,innovation,0.153512161243528,True,False,1,1,1,1,per_family,1
P5_0814,46,innovation,0.195197922556852,True,False,1,1,1,1,per_family,1
P5_0815,15,innovation,0.213526832723008,True,False,1,1,1,1,per_family,1
P5_0816,22,innovation,0.165040182542332,True,False,1,1,1,1,per_family,1
P5_0817,20,innovation,0.4962194162091,True,False,1,1,1,1,per_family,1
P5_0818,34,innovation,0.345396478107198,True,False,1,1,1,1,per_family,1
P5_0819,15,innovation,0.235107216153642,True,False,1,1,1,1,per_family,1
P5_0820,33,innovation,0.411735838534637,True,False,1,1,1,1,per_family,1
P5_0821,13,innovation,0.340855738853372,True,False,1,1,1,1,per_family,1
P5_0822,25,innovation,0.024741077218579,True,False,1,1,1,1,per_family,1
P5_0823,34,innovation,0.144285493120445,True,False,1,1,1,1,per_family,1
P5_0824,42,innovation,0.495818199845286,True,False,1,1,1,1,per_family,1
P5_0825,21,innovation,0.282757920795753,True,False,1,1,1,1,per_family,1
P5_0826,17,innovation,0.461420042816045,True,False,1,1,1,1,per_family,1
P5_0827,33,innovation,0.290637753980734,True,False,1,1,1,1,per_family,1
P5_0828,19,innovation,0.491999545776905,True,False,1,1,1,1,per_family,1
P5_0829,47,innovation,0.181625378342867,True,False,1,1,1,1,per_family,1
P5_0830,33,innovation,0.167391675647924,True,False,1,1,1,1,per_family,1
P5_0831,37,innovation,0.097409652284015,True,False,1,1,1,1,per_family,1
P5_0832,27,innovation,0.266664041478681,True,False,1,1,1,1,per_family,1
P5_0833,28,innovation,0.210121052228435,True,False,1,1,1,1,per_family,1
P5_0834,22,innovation,0.386317335866467,True,False,1,1,1,1,per_family,1
P5_0835,10,innovation,0.163310944586183,True,False,1,1,1,1,per_family,1
P5_0836,22,innovation,0.473244566600808,True,False,1,1,1,1,per_family,1
P5_0837,41,innovation,0.24761777674013,True,False,1,1,1,1,per_family,1
P5_0838,28,innovation,0.33733556325969,True,False,1,1,1,1,per_family,1
P5_0839,19,innovation,0.336356791965226,True,False,1,1,1,1,per_family,1
P5_0840,48,innovation,0.151493774734123,True,False,1,1,1,1,per_family,1
P5_0841,34,innovation,0.199366078058975,True,False,1,1,1,1,per_family,1
P5_0842,48,innovation,0.427207159616755,True,False,1,1,1,1,per_family,1
P5_0843,20,innovation,0.239754916303312,True,False,1,1,1,1,per_family,1
P5_0844,33,innovation,0.177659946281201,True,False,1,1,1,1,per_family,1
P5_0845,24,innovation,0.038696544266934,True,False,1,1,1,1,per_family,1
P5_0846,46,innovation,0.108376359728726,True,False,1,1,1,1,per_family,1
P5_0847,42,innovation,0.22988546884318,True,False,1,1,1,1,per_family,1
P5_0848,47,innovation,0.439435164350667,True,False,1,1,1,1,per_family,1
P5_0849,35,innovation,0.453501674564001,True,False,1,1,1,1,per_family,1
P5_0850,33,innovation,0.21343493551017,True,False,1,1,1,1,per_family,1
P5_0851,27,innovation,0.302461403531354,True,False,1,1,1,1,per_family,1
P5_0852,43,innovation,0.249606108195135,True,False,1,1,1,1,per_family,1
P5_0853,37,innovation,0.12110554461129,True,False,1,1,1,1,per_family,1
P5_0854,45,innovation,0.140305654098938,True,False,1,1,1,1,per_family,1
P5_0855,47,innovation,0.081025914480829,True,False,1,1,1,1,per_family,1
P5_0856,19,innovation,0.340569979006959,True,False,1,1,1,1,per_family,1
P5_0857,29,innovation,0.281897769816737,True,False,1,1,1,1,per_family,1
P5_0858,32,innovation,0.261263545004893,True,False,1,1,1,1,per_family,1
P5_0859,35,innovation,0.007341403269491,True,False,1,1,1,1,per_family,1
P5_0860,32,innovation,0.432064639577599,True,False,1,1,1,1,per_family,1
P5_0861,21,innovation,0.249078348974481,True,False,1,1,1,1,per_family,1
P5_0862,35,innovation,0.270891338330157,True,False,1,1,1,1,per_family,1
P5_0863,30,innovation,0.351980733259735,True,False,1,1,1,1,per_family,1
P5_0864,30,innovation,0.246733266381836,True,False,1,1,1,1,per_family,1
P5_0865,26,innovation,0.404660854073652,True,False,1,1,1,1,per_family,1
P5_0866,29,innovation,0.421667644328247,True,False,1,1,1,1,per_family,1
P5_0867,41,innovation,0.486424124428119,True,False,1,1,1,1,per_family,1
P5_0868,44,innovation,0.141765324420189,True,False,1,1,1,1,per_family,1
P5_0869,10,innovation,0.023956646249178,True,False,1,1,1,1,per_family,1
P5_0870,40,innovation,0.079934673475673,True,False,1,1,1,1,per_family,1
P5_0871,11,innovation,0.416569388694261,True,False,1,1,1,1,per_family,1
P5_0872,30,innovation,0.433762554580925,True,False,1,1,1,1,per_family,1
P5_0873,47,innovation,0.305510283703532,True,False,1,1,1,1,per_family,1
P5_0874,14,innovation,0.340557138819559,True,False,1,1,1,1,per_family,1
P5_0875,34,innovation,0.076571546466748,True,False,1,1,1,1,per_family,1
P5_0876,13,innovation,0.408523083194848,True,False,1,1,1,1,per_family,1
P5_0877,39,innovation,0.445292783269095,True,False,1,1,1,1,per_family,1
P5_0878,10,innovation,0.186461577611435,True,False,1,1,1,1,per_family,1
P5_0879,20,innovation,0.078286589898424,True,False,1,1,1,1,per_family,1
P5_0880,31,innovation,0.156201348728611,True,False,1,1,1,1,per_family,1
P5_0881,36,innovation,0.314499809953298,True,False,1,1,1,1,per_family,1
P5_0882,14,innovation,0.387646743597517,True,False,1,1,1,1,per_family,1
P5_0883,21,innovation,0.380665570394114,True,False,1,1,1,1,per_family,1
P5_0884,21,innovation,0.336074297275483,True,False,1,1,1,1,per_family,1
P5_0885,22,innovation,0.240343303246245,True,False,1,1,1,1,per_family,1
P5_0886,42,innovation,0.305995095232664,True,False,1,1,1,1,per_family,1
P5_0887,28,innovation,0.138466157980677,True,False,1,1,1,1,per_family,1
P5_0888,35,innovation,0.245545355955996,True,False,1,1,1,1,per_family,1
P5_0889,35,innovation,0.282370008760605,True,False,1,1,1,1,per_family,1
P5_0890,30,innovation,0.465965593643042,True,False,1,1,1,1,per_family,1
P5_0891,49,innovation,0.136181410638388,True,False,1,1,1,1,per_family,1
P5_0892,24,innovation,0.159787369642951,True,False,1,1,1,1,per_family,1
P5_0893,34,innovation,0.095369537949855,True,False,1,1,1,1,per_family,1
P5_0894,26,innovation,0.283605713406893,True,False,1,1,1,1,per_family,1
P5_0895,33,innovation,0.26403810123698,True,False,1,1,1,1,per_family,1
P5_0896,39,innovation,0.449171239655293,True,False,1,1,1,1,per_family,1
P5_0897,28,innovation,0.094320009183196,True,False,1,1,1,1,per_family,1
P5_0898,39,innovation,0.348003974645015,True,False,1,1,1,1,per_family,1
P5_0899,33,innovation,0.402049012368908,True,False,1,1,1,1,per_family,1
P5_0900,10,innovation,0.405889973295383,True,False,1,1,1,1,per_family,1
P5_0901,46,innovation,0.075435741523667,True,False,1,1,1,1,per_family,1
P5_0902,22,innovation,0.380418192445791,True,False,1,1,1,1,per_family,1
P5_0903,47,innovation,0.145464576390465,True,False,1,1,1,1,per_family,1
P5_0904,45,innovation,0.005001543039788,True,False,1,1,1,1,per_family,1
P5_0905,21,innovation,0.299180829377775,True,False,1,1,1,1,per_family,1
P5_0906,21,innovation,0.043526268906496,True,False,1,1,1,1,per_family,1
P5_0907,45,innovation,0.130652019638186,True,False,1,1,1,1,per_family,1
P5_0908,18,innovation,0.348995407084076,True,False,1,1,1,1,per_family,1
P5_0909,44,innovation,0.199429697812431,True,False,1,1,1,1,per_family,1
P5_0910,36,innovation,0.133783983454573,True,False,1,1,1,1,per_family,1
P5_0911,19,innovation,0.269951945950102,True,False,1,1,1,1,per_family,1
P5_0912,24,innovation,0.236612884079145,True,False,1,1,1,1,per_family,1
P5_0913,13,innovation,0.388914603682429,True,False,1,1,1,1,per_family,1
P5_0914,38,innovation,0.314169561767913,True,False,1,1,1,1,per_family,1
P5_0915,26,innovation,0.420313817633688,True,False,1,1,1,1,per_family,1
P5_0916,25,innovation,0.379097320030372,True,False,1,1,1,1,per_family,1
P5_0917,27,innovation,0.316206745719143,True,False,1,1,1,1,per_family,1
P5_0918,26,innovation,0.036678626940429,True,False,1,1,1,1,per_family,1
P5_0919,47,innovation,0.348707306740248,True,False,1,1,1,1,per_family,1
P5_0920,26,innovation,0.375925872772906,True,False,1,1,1,1,per_family,1
P5_0921,34,innovation,0.124288613488492,True,False,1,1,1,1,per_family,1
P5_0922,40,innovation,0.07741479704049,True,False,1,1,1,1,per_family,1
P5_0923,20,innovation,0.026931059373644,True,False,1,1,1,1,per_family,1
P5_0924,21,innovation,0.275633027278166,True,False,1,1,1,1,per_family,1
P5_0925,42,innovation,0.412318765427611,True,False,1,1,1,1,per_family,1
P5_0926,45,innovation,0.441111878378075,True,False,1,1,1,1,per_family,1
P5_0927,30,innovation,0.0643709080578,True,False,1,1,1,1,per_family,1
P5_0928,14,innovation,0.385174934605312,True,False,1,1,1,1,per_family,1
P5_0929,46,innovation,0.260815517166941,True,False,1,1,1,1,per_family,1
P5_0930,39,innovation,0.457687264484285,True,False,1,1,1,1,per_family,1
P5_0931,32,innovation,0.33502479251455,True,False,1,1,1,1,per_family,1
P5_0932,18,innovation,0.163685892423125,True,False,1,1,1,1,per_family,1
P5_0933,25,innovation,0.005605974104284,True,False,1,1,1,1,per_family,1
P5_0934,28,innovation,0.429532167487871,True,False,1,1,1,1,per_family,1
P5_0935,49,innovation,0.199528330793371,True,False,1,1,1,1,per_family,1
P5_0936,38,innovation,0.072910916973979,True,False,1,1,1,1,per_family,1
P5_0937,11,innovation,0.165466955656687,True,False,1,1,1,1,per_family,1
P5_0938,46,innovation,0.230791939262151,True,False,1,1,1,1,per_family,1
P5_0939,33,innovation,0.441623359702818,True,False,1,1,1,1,per_family,1
P5_0940,45,innovation,0.25395381759931,True,False,1,1,1,1,per_family,1
P5_0941,11,innovation,0.208967405780298,True,False,1,1,1,1,per_family,1
P5_0942,45,innovation,0.151760714966912,True,False,1,1,1,1,per_family,1
P5_0943,36,innovation,0.222423855541434,True,False,1,1,1,1,per_family,1
P5_0944,34,innovation,0.252851736725656,True,False,1,1,1,1,per_family,1
P5_0945,31,innovation,0.209927534895469,True,False,1,1,1,1,per_family,1
P5_0946,23,innovation,0.008717697892201,True,False,1,1,1,1,per_family,1
P5_0947,31,innovation,0.094468322217935,True,False,1,1,1,1,per_family,1
P5_0948,40,innovation,0.394701625302387,True,False,1,1,1,1,per_family,1
P5_0949,37,innovation,0.342398124878844,True,False,1,1,1,1,per_family,1
P5_0950,29,innovation,0.08869641997805,True,False,1,1,1,1,per_family,1
P5_0951,47,innovation,0.136996833327994,True,False,1,1,1,1,per_family,1
P5_0952,32,innovation,0.008328044665867,True,False,1,1,1,1,per_family,1
P5_0953,19,innovation,0.143609264346131,True,False,1,1,1,1,per_family,1
P5_0954,46,innovation,0.169836514670693,True,False,1,1,1,1,per_family,1
P5_0955,37,innovation,0.376565853198934,True,False,1,1,1,1,per_family,1
P5_0956,30,innovation,0.433923186644552,True,False,1,1,1,1,per_family,1
P5_0957,29,innovation,0.251975438228742,True,False,1,1,1,1,per_family,1
P5_0958,11,innovation,0.451997246687774,True,False,1,1,1,1,per_family,1
P5_0959,10,innovation,0.407914042808597,True,False,1,1,1,1,per_family,1
P5_0960,10,innovation,0.057991941332329,True,False,1,1,1,1,per_family,1
P5_0961,38,innovation,0.491368149282252,True,False,1,1,1,1,per_family,1
P5_0962,27,innovation,0.152018377368442,True,False,1,1,1,1,per_family,1
P5_0963,45,innovation,0.410280080250426,True,False,1,1,1,1,per_family,1
P5_0964,48,innovation,0.408621095572983,True,False,1,1,1,1,per_family,1
P5_0965,49,innovation,0.059673591865821,True,False,1,1,1,1,per_family,1
P5_0966,29,innovation,0.349492538463427,True,False,1,1,1,1,per_family,1
P5_0967,33,innovation,0.120398221441905,True,False,1,1,1,1,per_family,1
P5_0968,22,innovation,0.338481595138629,True,False,1,1,1,1,per_family,1
P5_0969,21,innovation,0.405314907448187,True,False,1,1,1,1,per_family,1
